FOLDERYEAR;LicenceRSN;LicenceNumber;LicenceRevisionNumber;BusinessName;BusinessTradeName;Status;IssuedDate;ExpiredDate;BusinessType;BusinessSubType;Unit;UnitType;House;Street;City;Province;Country;PostalCode;LocalArea;NumberofEmployees;FeePaid;ExtractDate;Geom;geo_point_2d
25;4648270;25-140547;00;CASEY CHUNG COACHING LTD;Casey Chung Coaching;Issued;2024-12-30T10:21:09-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;;;Kitsilano;2.0;265.0;2025-03-02T00:09:35-08:00;;
25;4648271;25-140548;00;(Young Park);Lark Education;Issued;2024-12-21T16:00:18-08:00;2025-12-31;Consulting and Management Services;;1100;Unit;1200;W 73RD AV;Vancouver;BC;CA;V6P 6G5;Marpole;2.0;265.0;2025-03-02T00:09:35-08:00;"{""coordinates"": [-123.133618556976, 49.2039954491368], ""type"": ""Point""}";49.2039954491368, -123.133618556976
25;4648287;25-140564;00;(Yan Li);LiYan;Issued;2024-12-06T22:09:21-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;;;Marpole;1.0;265.0;2025-03-02T00:09:35-08:00;;
25;4648306;25-140583;00;THE NEUTRAL ZONE HUMAN RIGHTS CONSULTING SERVICES INC.;The Neutral Zone;Issued;2024-12-10T16:52:27-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;;;Downtown;9.0;265.0;2025-03-02T00:09:35-08:00;;
25;4648314;25-140591;00;Blessings Bloom Consulting Inc;Foon Sum Yuen Metaphysics Consulting;Issued;2024-12-04T21:56:15-08:00;2025-12-31;Consulting and Management Services;;250;Unit;997;SEYMOUR STREET;Vancouver;BC;;V6B 3M1;Downtown;1.0;265.0;2025-03-02T00:09:35-08:00;;
25;4648316;25-140593;00;(Michelle Kotowski);Redcedar Tree of Life;Issued;2024-12-10T12:48:18-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;;;Killarney;1.0;265.0;2025-03-02T00:09:35-08:00;;
25;4646650;25-138927;00;Escudo Industries Inc;;Issued;2024-12-29T09:58:19-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;CA;;Killarney;2.0;265.0;2025-03-02T00:09:35-08:00;;
25;4646675;25-138952;00;ABM Environmental Inc;;Issued;2024-12-01T15:39:52-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;CA;;Downtown;1.0;565.0;2025-03-02T00:09:35-08:00;;
25;4646681;25-138958;00;Arcom Consulting Ltd;;Issued;2024-12-06T14:19:56-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;CA;;Kerrisdale;1.0;265.0;2025-03-02T00:09:35-08:00;;
25;4646688;25-138965;00;Jadranka Audrey Jakus (Jadranka Jakus);;Issued;2024-12-17T11:47:06-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;CA;;Killarney;1.0;265.0;2025-03-02T00:09:35-08:00;;
25;4648372;25-140649;00;1089939 B.C. LTD;ARG Energy;Issued;2024-12-09T18:12:47-08:00;2025-12-31;Consulting and Management Services;;;;4107;FRASER ST;Vancouver;BC;CA;V5V 4E9;Riley Park;1.0;565.0;2025-03-02T00:09:35-08:00;"{""coordinates"": [-123.090522644854, 49.2483475201822], ""type"": ""Point""}";49.2483475201822, -123.090522644854
25;4648395;25-140672;00;NGL Nordicity Group Ltd;;Issued;2024-12-03T11:04:25-08:00;2025-12-31;Consulting and Management Services;;;;811;POWELL ST;Vancouver;BC;CA;V6A 1H7;Strathcona;6.0;265.0;2025-03-02T00:09:35-08:00;"{""coordinates"": [-123.086722450429, 49.2831843813803], ""type"": ""Point""}";49.2831843813803, -123.086722450429
25;4648397;25-140674;00;(Mykola Iskovych);;Issued;2024-12-08T18:32:39-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;CA;;West End;1.0;265.0;2025-03-02T00:09:35-08:00;;
25;4648406;25-140683;00;TRAVELVAX CLINIC INC.;Travelvax clinic;Issued;2024-12-11T23:06:18-08:00;2025-12-31;Consulting and Management Services;;750;Unit;700;W PENDER ST;Vancouver;BC;;V6C 1G8;Downtown;1.0;265.0;2025-03-02T00:09:35-08:00;"{""coordinates"": [-123.115619724804, 49.2848045499607], ""type"": ""Point""}";49.2848045499607, -123.115619724804
25;4648416;25-140693;00;(Rebecca De Souza);;Issued;2024-12-28T20:28:19-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;;;Mount Pleasant;1.0;265.0;2025-03-02T00:09:35-08:00;;
25;4648419;25-140696;00;(Anton Remizov);ANTHONY & CO. DESIGN SERVICES;Issued;2024-12-20T10:26:30-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;;;Mount Pleasant;1.0;265.0;2025-03-02T00:09:35-08:00;;
25;4648434;25-140711;00;The Sun Education Counselling Services Inc;;Issued;2024-12-13T22:15:59-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;;;Marpole;4.0;265.0;2025-03-02T00:09:35-08:00;;
25;4648443;25-140720;00;(Thomas Clyne-Salley);Thomas Clyne-Salley Consulting;Issued;2024-12-06T09:19:32-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;;;;1.0;265.0;2025-03-02T00:09:35-08:00;;
25;4648444;25-140721;00;ACCESSIBLE PLACES INCORPORATED;;Issued;2024-12-27T13:13:47-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;;;Kitsilano;1.0;265.0;2025-03-02T00:09:35-08:00;;
25;4648472;25-140749;00;Tristan Irons & Heather Andrews;Platypus Group International;Issued;2024-12-23T10:36:03-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;;;Downtown;1.0;265.0;2025-03-02T00:09:35-08:00;;
25;4648501;25-140778;00;(Kirsten Osterreicher);Better Than A Ham Sandwich Productions;Issued;2024-12-06T14:27:38-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;;;Kitsilano;1.0;265.0;2025-03-02T00:09:35-08:00;;
25;4648522;25-140799;00;(Kathryn Manning);KCManning Consulting;Issued;2024-12-11T15:11:30-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;;;Renfrew-Collingwood;1.0;265.0;2025-03-02T00:09:35-08:00;;
25;4648526;25-140803;00;(Peter Whitelaw);Anura Consulting;Issued;2024-12-20T17:34:07-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;;;Riley Park;1.0;265.0;2025-03-02T00:09:35-08:00;;
25;4648528;25-140805;00;CRJ CONSULTING INC.;;Issued;2024-12-02T19:47:52-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;;;Downtown;2.0;265.0;2025-03-02T00:09:35-08:00;;
25;4648566;25-140843;00;(Allyson Stoll);Datallurgy Consulting Services;Issued;2024-12-31T11:29:39-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;;;Victoria-Fraserview;1.0;265.0;2025-03-02T00:09:35-08:00;;
25;4648581;25-140858;00;(Daniel Muff);Music by Karl;Issued;2024-12-22T22:58:57-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;CA;;Mount Pleasant;1.0;265.0;2025-03-02T00:09:35-08:00;;
25;4648583;25-140860;00;(Marielle de Vassoigne);Marielle de Vassoigne Coach;Issued;2024-12-30T10:33:17-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;;;Downtown;1.0;265.0;2025-03-02T00:09:35-08:00;;
25;4648595;25-140872;00;(Tara Miller);;Issued;2024-12-21T19:52:26-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;;;Killarney;1.0;265.0;2025-03-02T00:09:35-08:00;;
25;4648603;25-140880;00;ENA CONSULTING LTD.;;Issued;2024-12-12T07:53:22-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;;;Downtown;1.0;265.0;2025-03-02T00:09:35-08:00;;
25;4648611;25-140888;00;PROTEGE MARKETING COLLECTIVE INC.;;Issued;2024-12-30T21:09:27-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;;;Marpole;1.0;265.0;2025-03-02T00:09:35-08:00;;
25;4648627;25-140904;00;Noram Industrial Holdings Ltd;;Issued;2024-12-17T13:53:56-08:00;2025-12-31;Consulting and Management Services;;1910;Unit;200;GRANVILLE ST;Vancouver;BC;CA;V6C 1S4;Downtown;1.0;265.0;2025-03-02T00:09:35-08:00;"{""coordinates"": [-123.112189281814, 49.2866321702408], ""type"": ""Point""}";49.2866321702408, -123.112189281814
25;4648632;25-140909;00;Gregory Van Poppel (Gregory Poppel);;Issued;2024-12-28T11:21:54-08:00;2025-12-31;Consulting and Management Services;;;;2312;HEATHER STREET;Vancouver;BC;;V5Z 4R6;Fairview;1.0;265.0;2025-03-02T00:09:35-08:00;;
25;4648634;25-140911;00;(Cameron Nairne);Synergy Support;Issued;2024-12-31T16:35:17-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;;;Renfrew-Collingwood;1.0;265.0;2025-03-02T00:09:35-08:00;;
25;4648644;25-140921;00;STAR-CAN IMMIGRATION CONSULTING INC.;;Issued;2024-12-30T11:27:27-08:00;2025-12-31;Consulting and Management Services;;1100;Unit;1200;W 73RD AVENUE;Vancouver;BC;;V6P 6G5;Marpole;2.0;265.0;2025-03-02T00:09:35-08:00;;
25;4648653;25-140930;00;SENSE AND MOTION HOLDINGS LTD.;;Issued;2024-12-16T13:29:54-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;;;Mount Pleasant;0.0;265.0;2025-03-02T00:09:35-08:00;;
25;4648655;25-140932;00;(Ming I Emily Lu);;Issued;2024-12-27T08:36:23-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;;;South Cambie;1.0;265.0;2025-03-02T00:09:35-08:00;;
25;4648658;25-140935;00;Collabera Canada Inc;;Issued;2024-12-04T14:31:10-08:00;2025-12-31;Consulting and Management Services;;260;Unit;1075;W GEORGIA ST;Vancouver;BC;CA;V6E 3C9;Downtown;3.0;265.0;2025-03-02T00:09:35-08:00;"{""coordinates"": [-123.122189505874, 49.2858641494082], ""type"": ""Point""}";49.2858641494082, -123.122189505874
25;4648660;25-140937;00;HANLON HOLDINGS LTD.;;Issued;2024-12-19T18:29:28-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;;;West End;2.0;265.0;2025-03-02T00:09:35-08:00;;
25;4648661;25-140938;00;EQUISCAPE CONSULTING INC.;;Issued;2024-12-11T13:34:20-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;;;Strathcona;1.0;265.0;2025-03-02T00:09:35-08:00;;
25;4648681;25-140958;00;SARAH DOBSON INTERNATIONAL INC.;Sarah Dobson & Co;Issued;2024-12-06T14:24:12-08:00;2025-12-31;Consulting and Management Services;;602;Unit;1055;W BROADWAY;Vancouver;BC;;V6H 1E2;Fairview;1.0;265.0;2025-03-02T00:09:35-08:00;"{""coordinates"": [-123.127803379894, 49.2637106519185], ""type"": ""Point""}";49.2637106519185, -123.127803379894
25;4678800;25-159987;00;ASH KATEY LTD;;Issued;2024-12-05T15:11:03-08:00;2025-12-31;Consulting and Management Services;;209;Unit;223;W BROADWAY;Vancouver;BC;CA;V5Y 1P5;Mount Pleasant;2.0;265.0;2025-03-02T00:09:36-08:00;"{""coordinates"": [-123.109875854161, 49.2632995162305], ""type"": ""Point""}";49.2632995162305, -123.109875854161
25;4678802;25-159989;00;Adera Facilities Inc;;Issued;2024-12-09T09:56:40-08:00;2025-12-31;Consulting and Management Services;;1880;Unit;320;GRANVILLE ST;Vancouver;BC;CA;V6C 1S9;Downtown;3.0;265.0;2025-03-02T00:09:36-08:00;"{""coordinates"": [-123.112846584406, 49.2855733472828], ""type"": ""Point""}";49.2855733472828, -123.112846584406
25;4678815;25-160002;00;(Lindsay Luttrell);Wavelength Global Immigration Services;Issued;2024-12-08T12:56:43-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;;;Kensington-Cedar Cottage;1.0;265.0;2025-03-02T00:09:36-08:00;;
25;4678822;25-160009;00;PANEVO SERVICES LIMITED;;Issued;2024-12-12T11:28:46-08:00;2025-12-31;Consulting and Management Services;;910;Unit;525;SEYMOUR ST;Vancouver;BC;;V6B 3H7;Downtown;9.0;265.0;2025-03-02T00:09:36-08:00;"{""coordinates"": [-123.114768826392, 49.2837724104188], ""type"": ""Point""}";49.2837724104188, -123.114768826392
25;4646704;25-138981;00;London Mah & Associates Ltd;;Issued;2024-12-13T17:41:35-08:00;2025-12-31;Consulting and Management Services;;103;Unit;1847;W BROADWAY;Vancouver;BC;CA;V6J 5E8;Kitsilano;15.0;265.0;2025-03-02T00:09:35-08:00;"{""coordinates"": [-123.146636877346, 49.2640249662308], ""type"": ""Point""}";49.2640249662308, -123.146636877346
25;4646721;25-138998;00;(Tomio Suzuki);Suzuki Trading & Business Consulting;Issued;2024-12-22T19:03:15-08:00;2025-12-31;Consulting and Management Services;;518;Unit;938;Howe St;Vancouver;BC;CA;V6Z 1N9;Downtown;1.0;265.0;2025-03-02T00:09:35-08:00;"{""coordinates"": [-123.122835857511, 49.2803098063228], ""type"": ""Point""}";49.2803098063228, -123.122835857511
25;4646743;25-139020;00;Shangkuan Holdings (Canada) Inc;Shangkuan Immigration & Business Consultants;Issued;2024-12-31T20:02:35-08:00;2025-12-31;Consulting and Management Services;;;;1993;E 51ST AV;Vancouver;BC;CA;V5P 1W1;Victoria-Fraserview;5.0;265.0;2025-03-02T00:09:35-08:00;"{""coordinates"": [-123.066174459925, 49.2236031192701], ""type"": ""Point""}";49.2236031192701, -123.066174459925
25;4646762;25-139039;00;Solguard Financial Ltd;Solguard Financial;Issued;2024-12-11T09:16:48-08:00;2025-12-31;Consulting and Management Services;;1100;Unit;1075;W GEORGIA ST;Vancouver;BC;CA;V6E 3C9;Downtown;7.0;265.0;2025-03-02T00:09:35-08:00;"{""coordinates"": [-123.122189505874, 49.2858641494082], ""type"": ""Point""}";49.2858641494082, -123.122189505874
25;4646768;25-139045;00;Francis R Roe & Doreen C Roe;Comfortzones Marketing Consultancy;Issued;2024-12-31T14:58:14-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;CA;;Downtown;2.0;265.0;2025-03-02T00:09:35-08:00;;
25;4646771;25-139048;00;RLM Learning Innovations Inc;;Issued;2024-12-18T17:07:42-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;CA;;Kitsilano;1.0;265.0;2025-03-02T00:09:35-08:00;;
25;4646774;25-139051;00;RCI Capital Group Inc;;Issued;2024-12-03T16:32:43-08:00;2025-12-31;Consulting and Management Services;;2184;Unit;1055;DUNSMUIR ST;Vancouver;BC;CA;V7X 1L3;Downtown;6.0;265.0;2025-03-02T00:09:35-08:00;"{""coordinates"": [-123.120915798954, 49.2865514070226], ""type"": ""Point""}";49.2865514070226, -123.120915798954
25;4646778;25-139055;00;Joni Mar & Associates Professional Coaches Inc;;Issued;2024-12-29T18:44:19-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;CA;;South Cambie;2.0;265.0;2025-03-02T00:09:35-08:00;;
25;4646780;25-139057;00;Jun Yee Ing & Jacqueline Ing;Teaming Solutions;Issued;2024-12-15T20:08:07-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;CA;;Riley Park;0.0;265.0;2025-03-02T00:09:35-08:00;;
25;4646784;25-139061;00;John Howard Baker (John Baker);Shift Consulting;Issued;2024-12-02T15:13:41-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;CA;;Grandview-Woodland;1.0;265.0;2025-03-02T00:09:35-08:00;;
25;4646785;25-139062;00;RM Marketing Ltd;;Issued;2024-12-31T20:17:51-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;CA;;Downtown;2.0;265.0;2025-03-02T00:09:35-08:00;;
25;4646791;25-139068;00;Chalkline Design & Consulting Ltd;;Issued;2024-12-15T12:37:00-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;CA;;Oakridge;2.0;265.0;2025-03-02T00:09:35-08:00;;
25;4646816;25-139093;00;L M D G Building Code Consultants Ltd;;Issued;2024-12-02T06:59:26-08:00;2025-12-31;Consulting and Management Services;;400;Unit;780;BEATTY ST;Vancouver;BC;CA;V6B 2M1;Downtown;48.0;265.0;2025-03-02T00:09:35-08:00;"{""coordinates"": [-123.113197005452, 49.2777389060813], ""type"": ""Point""}";49.2777389060813, -123.113197005452
25;4646823;25-139100;00;Iwa Scholastic Group Inc;;Issued;2024-12-19T18:36:46-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;CA;;Marpole;1.0;265.0;2025-03-02T00:09:35-08:00;;
25;4646829;25-139106;00;Chien Ju Chang (Chien Chang);Taste For Life Consulting;Issued;2024-12-06T02:03:58-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;CA;;West Point Grey;1.0;265.0;2025-03-02T00:09:35-08:00;;
25;4646840;25-139117;00;Zena Simces & Associates Inc;;Issued;2024-12-10T11:37:08-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;CA;;Dunbar-Southlands;0.0;265.0;2025-03-02T00:09:35-08:00;;
25;4646846;25-139123;00;Bob's Your Uncle Design Ltd;;Issued;2024-12-12T14:07:10-08:00;2025-12-31;Consulting and Management Services;;;;973;E HASTINGS ST;Vancouver;BC;CA;V6A 0H1;Strathcona;16.0;265.0;2025-03-02T00:09:35-08:00;"{""coordinates"": [-123.083454873773, 49.2813275835791], ""type"": ""Point""}";49.2813275835791, -123.083454873773
25;4646852;25-139129;00;(Jasjit Rai);Joi Works Consulting;Issued;2024-12-24T11:55:50-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;CA;;Downtown;1.0;265.0;2025-03-02T00:09:35-08:00;;
25;4646853;25-139130;00;White Box Design Inc;;Issued;2024-12-19T14:29:44-08:00;2025-12-31;Consulting and Management Services;;103;Unit;4338;MAIN ST;Vancouver;BC;CA;V5V 3P9;Riley Park;5.0;265.0;2025-03-02T00:09:35-08:00;"{""coordinates"": [-123.100852526433, 49.2462011758838], ""type"": ""Point""}";49.2462011758838, -123.100852526433
25;4646858;25-139135;00;GYW Systems Consulting Limited;;Issued;2024-12-20T14:07:09-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;CA;;Downtown;1.0;265.0;2025-03-02T00:09:35-08:00;;
25;4646887;25-139164;00;The Refinery Leadership Partners Inc;;Issued;2024-12-10T09:39:16-08:00;2025-12-31;Consulting and Management Services;;532;Unit;470;GRANVILLE ST;Vancouver;BC;CA;V6C 1V5;Downtown;11.0;265.0;2025-03-02T00:09:35-08:00;"{""coordinates"": [-123.114441013341, 49.2847316480809], ""type"": ""Point""}";49.2847316480809, -123.114441013341
25;4646923;25-139200;00;ACG Alpine Consulting Group Inc;;Issued;2024-12-10T11:42:27-08:00;2025-12-31;Consulting and Management Services;;300;Unit;1275;W 6TH AV;Vancouver;BC;CA;V6H 1A6;Fairview;2.0;265.0;2025-03-02T00:09:35-08:00;"{""coordinates"": [-123.133064428914, 49.2663820185595], ""type"": ""Point""}";49.2663820185595, -123.133064428914
25;4646929;25-139206;00;Darby Jing Da Huang (Darby Huang);Illinois Institute Of Education;Issued;2024-12-27T13:08:17-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;CA;;Strathcona;1.0;265.0;2025-03-02T00:09:35-08:00;;
25;4646946;25-139223;00;(Kevin Smith);Smith * Visuals;Issued;2024-12-27T09:24:03-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;CA;;West End;1.0;265.0;2025-03-02T00:09:35-08:00;;
25;4646955;25-139232;00;Orvin Consulting Inc;;Issued;2024-12-17T23:20:13-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;CA;;Riley Park;1.0;265.0;2025-03-02T00:09:35-08:00;;
25;4646965;25-139242;00;(Nazli Mohajer);Mohajer Immigration Consulting;Issued;2024-12-09T18:31:58-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;CA;;Downtown;1.0;265.0;2025-03-02T00:09:35-08:00;;
25;4646991;25-139268;00;Advantage Systems Management Corp;;Issued;2024-12-19T19:08:48-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;CA;;South Cambie;2.0;265.0;2025-03-02T00:09:35-08:00;;
25;4646994;25-139271;00;RCI Capital Group (Canada) Inc;;Issued;2024-12-03T16:37:34-08:00;2025-12-31;Consulting and Management Services;;2184;Unit;1055;DUNSMUIR ST;Vancouver;BC;CA;V7X 1L3;Downtown;1.0;265.0;2025-03-02T00:09:35-08:00;"{""coordinates"": [-123.120915798954, 49.2865514070226], ""type"": ""Point""}";49.2865514070226, -123.120915798954
25;4647002;25-139279;00;Tyro Industries Corp;;Issued;2024-12-19T08:53:55-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;CA;;West End;0.0;265.0;2025-03-02T00:09:35-08:00;;
25;4647013;25-139290;00;Symbiaudit Sustainability Consultants Inc;SymbiAudit;Issued;2024-12-29T18:44:59-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;CA;;Kensington-Cedar Cottage;1.0;265.0;2025-03-02T00:09:35-08:00;;
25;4647014;25-139291;00;Joanna Mary Kinsey Muir (Joanna Muir);Dear Piggy Bank Financial Services;Issued;2024-12-07T08:57:00-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;CA;;Fairview;0.0;265.0;2025-03-02T00:09:35-08:00;;
25;4647028;25-139305;00;Genex Diagnostics Inc;;Issued;2024-12-30T23:08:58-08:00;2025-12-31;Consulting and Management Services;;320;Unit;2806;KINGSWAY;Vancouver;BC;CA;V5R 5T5;Renfrew-Collingwood;5.0;265.0;2025-03-02T00:09:35-08:00;"{""coordinates"": [-123.047166533903, 49.2364676735503], ""type"": ""Point""}";49.2364676735503, -123.047166533903
25;4647029;25-139306;00;The Summit Group Business Consultants Ltd;The Summit Group;Issued;2024-12-19T09:59:49-08:00;2025-12-31;Consulting and Management Services;;300;Unit;1055;W HASTINGS ST;Vancouver;BC;CA;V6E 2E9;Downtown;2.0;265.0;2025-03-02T00:09:35-08:00;"{""coordinates"": [-123.118192793095, 49.2877342016388], ""type"": ""Point""}";49.2877342016388, -123.118192793095
25;4647038;25-139315;00;Choice Communication (Canada) Ltd;;Issued;2024-12-27T13:00:09-08:00;2025-12-31;Consulting and Management Services;;701;Unit;938;HOWE ST;Vancouver;BC;CA;V6Z 1N9;Downtown;3.0;265.0;2025-03-02T00:09:35-08:00;"{""coordinates"": [-123.122835857511, 49.2803098063228], ""type"": ""Point""}";49.2803098063228, -123.122835857511
25;4647045;25-139322;00;Pacific Premiere Consulting Group (Canada) Ltd;;Issued;2024-12-16T10:06:52-08:00;2025-12-31;Consulting and Management Services;;1500;Unit;701;W GEORGIA ST;Vancouver;BC;CA;V7Y 1C6;Downtown;1.0;265.0;2025-03-02T00:09:35-08:00;"{""coordinates"": [-123.117751286267, 49.2834005265727], ""type"": ""Point""}";49.2834005265727, -123.117751286267
25;4647047;25-139324;00;Virtus Interactive Business Learning Experience Inc;;Issued;2024-12-02T13:04:55-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;CA;;Downtown;8.0;265.0;2025-03-02T00:09:35-08:00;;
25;4647058;25-139335;00;Elastic Path Software Inc;;Issued;2024-12-10T10:42:32-08:00;2025-12-31;Consulting and Management Services;;408;Unit;55;WATER ST;Vancouver;BC;CA;V6B 1A1;Downtown;57.0;265.0;2025-03-02T00:09:35-08:00;"{""coordinates"": [-123.105433984455, 49.2839824189482], ""type"": ""Point""}";49.2839824189482, -123.105433984455
25;4647060;25-139337;00;Maiko Robelle Behr (Maiko Behr);Maiko Behr Japanese Art Consulting & Translation Services;Issued;2024-12-22T22:41:12-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;CA;;Fairview;1.0;265.0;2025-03-02T00:09:35-08:00;;
25;4647072;25-139349;00;Impactuate Consulting Inc;;Issued;2024-12-22T07:41:25-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;CA;;Arbutus-Ridge;2.0;265.0;2025-03-02T00:09:35-08:00;;
25;4647087;25-139364;00;(Rohit Sreelatha);AIM Solar;Issued;2024-12-27T18:22:45-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;CA;;West Point Grey;0.0;265.0;2025-03-02T00:09:35-08:00;;
25;4647090;25-139367;00;Banh & Associates Immigration Services Inc;;Issued;2024-12-31T21:57:09-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;CA;;Renfrew-Collingwood;2.0;265.0;2025-03-02T00:09:35-08:00;;
25;4647103;25-139380;00;Fever Pitch Marketing Communications Inc;Fever Pitch Marketing Communications;Issued;2024-12-30T12:04:43-08:00;2025-12-31;Consulting and Management Services;;313;Unit;630;E BROADWAY;Vancouver;BC;CA;V5T 1X6;Mount Pleasant;1.0;265.0;2025-03-02T00:09:35-08:00;"{""coordinates"": [-123.090364552263, 49.2621713336893], ""type"": ""Point""}";49.2621713336893, -123.090364552263
25;4647107;25-139384;00;(Steffany Alden);Alden Consulting;Issued;2024-12-31T10:09:28-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;CA;;Fairview;1.0;265.0;2025-03-02T00:09:35-08:00;;
25;4647112;25-139389;00;GHD Limited;;Issued;2024-12-13T11:03:42-08:00;2025-12-31;Consulting and Management Services;;100;Unit;138;E 7TH AV;Vancouver;BC;CA;V5T 1M6;Mount Pleasant;60.0;565.0;2025-03-02T00:09:35-08:00;"{""coordinates"": [-123.101849444003, 49.2643549287062], ""type"": ""Point""}";49.2643549287062, -123.101849444003
25;4647118;25-139395;00;Donna Catherine Clarke (Donna Clarke);The Joy of Style;Issued;2024-12-17T08:51:45-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;CA;;West End;1.0;265.0;2025-03-02T00:09:35-08:00;;
25;4647124;25-139401;00;Satel Enterprises Ltd;;Issued;2024-12-31T11:59:38-08:00;2025-12-31;Consulting and Management Services;;300;Unit;1275;W 6TH AV;Vancouver;BC;CA;V6H 1A6;Fairview;13.0;265.0;2025-03-02T00:09:35-08:00;"{""coordinates"": [-123.133064428914, 49.2663820185595], ""type"": ""Point""}";49.2663820185595, -123.133064428914
25;4647143;25-139420;00;(Manling Zhang);;Issued;2024-12-20T10:44:05-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;CA;;West End;1.0;265.0;2025-03-02T00:09:35-08:00;;
25;4647152;25-139429;00;Tripletree Investment Ltd;Waylink C;Issued;2024-12-10T13:51:43-08:00;2025-12-31;Consulting and Management Services;;40;Unit;22;E 5TH AV;Vancouver;BC;CA;V5T 1G8;Mount Pleasant;4.0;265.0;2025-03-02T00:09:35-08:00;"{""coordinates"": [-123.104305356489, 49.2662134404944], ""type"": ""Point""}";49.2662134404944, -123.104305356489
25;4647153;25-139430;00;Siu Yuen Lee;Sysil Group;Issued;2024-12-31T23:49:34-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;CA;;Riley Park;1.0;265.0;2025-03-02T00:09:35-08:00;;
25;4647165;25-139442;00;(Pamela Schmidt);Pam Schmidt Coaching & Consulting;Issued;2024-12-27T13:02:03-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;CA;;West End;1.0;265.0;2025-03-02T00:09:35-08:00;;
